uri,dc.identifier,collections,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
beworteling_diepte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.beworteling_diepte,collectie:parameter,beworteling_diepte,Beworteling diepte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bezafibraat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bezafibraat,collectie:parameter,Bezafibraat,Bezafibraat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bggg_met_detail_grind,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bggg_met_detail_grind,collectie:parameter,BGGG_met_detail_grind,Grondsoort volgens BGGG norm met detail grind,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bggg_zonder_detail_grind,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bggg_zonder_detail_grind,collectie:parameter,BGGG_zonder_detail_grind,Grondsoort volgens BGGG norm zonder detail grind,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bhch,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bhch,collectie:parameter,bhch,beta-HCH,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bijmenging,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bijmenging,collectie:parameter,bijmenging,Aard van de stenige bijmenging,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bixafen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bixafen,collectie:parameter,Bixafen,Bixafen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bod,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bod,collectie:parameter,BOD,Biologische zuurstofbehoefte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembedekking_landgebruiksbestand,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembedekking_landgebruiksbestand,collectie:parameter,bodembedekking_landgebruiksbestand,Bodembedekking landgebruiksbestand Vlaanderen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_cmon_steken_ander_landgebruik,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_cmon_steken_ander_landgebruik,collectie:parameter,bodembemonstering_cmon_steken_ander_landgebruik,Bodembemonstering Cmon steken niet uitgevoerd ander landgebruik,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_instrument,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_instrument,collectie:parameter,bodembemonstering_instrument,Bemonsteringsinstrument bodem,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_obstakel_diepte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_obstakel_diepte,collectie:parameter,bodembemonstering_obstakel_diepte,Bodembemonstering obstakel in de diepte - locatie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_obstakels,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_obstakels,collectie:parameter,bodembemonstering_obstakels,Bodembemonstering obstakels in de diepte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_obstakel_type,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_obstakel_type,collectie:parameter,bodembemonstering_obstakel_type,Bodembemonstering obstakel in de diepte - type,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_steek_niet_uitgevoerd_locatie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_steek_niet_uitgevoerd_locatie,collectie:parameter,bodembemonstering_steek_niet_uitgevoerd_locatie,Bodembemonstering steek niet uitgevoerd - locatie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_steek_niet_uitgevoerd_reden,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_steek_niet_uitgevoerd_reden,collectie:parameter,bodembemonstering_steek_niet_uitgevoerd_reden,Bodembemonstering steek niet uitgevoerd - reden,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodembemonstering_steken_niet_uitgevoerd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodembemonstering_steken_niet_uitgevoerd,collectie:parameter,bodembemonstering_steken_niet_uitgevoerd,Bodembemonstering steken niet uitgevoerd,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodemgebruik_aardewerk,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodemgebruik_aardewerk,collectie:parameter,bodemgebruik_aardewerk,Bodemgebruik Aardewerk,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodemgebruik,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodemgebruik,collectie:parameter,bodemgebruik,Bodemgebruik,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodemmonster_type_matrix,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodemmonster_type_matrix,collectie:parameter,bodemmonster_type_matrix,Bodemmonster type matrix,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodemmonster_type_verstoring,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodemmonster_type_verstoring,collectie:parameter,bodemmonster_type_verstoring,Bodemmonster type verstoring,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodemmonster_zeefrest_2mm,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodemmonster_zeefrest_2mm,collectie:parameter,bodemmonster_zeefrest_2mm,Bodemmonster zeefrest groter dan 2 mm,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodemtoestand,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodemtoestand,collectie:parameter,bodemtoestand,Bodemtoestand,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bodemverstoring,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bodemverstoring,collectie:parameter,bodemverstoring,Bodemverstoring,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
boor_diameter,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.boor_diameter,collectie:parameter,boor_diameter,Diameter van de boor,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
boor_techniek,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.boor_techniek,collectie:parameter,boor_techniek,Techniek van de boring,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
boor_type,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.boor_type,collectie:parameter,boor_type,Type van de boring,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
borneff_4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.borneff_4,collectie:parameter,Borneff_4,Som van de 4 van Borneff,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
borneff_6,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.borneff_6,collectie:parameter,Borneff_6,Som van de 6 van Borneff,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
boscalid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.boscalid,collectie:parameter,Boscalid,Boscalid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
brb,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.brb,collectie:parameter,BrB,broombenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
br,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.br,collectie:parameter,Br,Bromide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
br_ch2ch2_br,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.br_ch2ch2_br,collectie:parameter,Br_CH2CH2_Br,"1,2-dibromo-ethaan",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bro3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bro3,collectie:parameter,BrO3,Bromaat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
brom,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.brom,collectie:parameter,brom,Bromacil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bromofos_ethyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bromofos_ethyl,collectie:parameter,bromofos_ethyl,bromofos-ethyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bromofos_methyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bromofos_methyl,collectie:parameter,bromofos_methyl,bromofos-methyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bromoxynil,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bromoxynil,collectie:parameter,Bromoxynil,Bromoxynil,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bufcap_ph_4_4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bufcap_ph_4_4,collectie:parameter,bufcap_pH_4_4,"Buffercapaciteit bij pH=4,4",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bufcap_ph_8_3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bufcap_ph_8_3,collectie:parameter,bufcap_pH_8_3,"Buffercapaciteit bij pH=8,3",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bulkdensiteit_2mm_vs_totale_volume_gemeten_average,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bulkdensiteit_2mm_vs_totale_volume_gemeten_average,collectie:parameter,bulkdensiteit_2mm_vs_totale_volume_gemeten_average,Bulkdensiteit bodem < 2 mm vs totale volume - gemeten gemiddelde,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bulkdensiteit_2mm_vs_totale_volume_gemeten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bulkdensiteit_2mm_vs_totale_volume_gemeten,collectie:parameter,bulkdensiteit_2mm_vs_totale_volume_gemeten,Bulkdensiteit bodem < 2 mm vs totale volume - gemeten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bulkdensiteit_totaal_gemeten_average,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bulkdensiteit_totaal_gemeten_average,collectie:parameter,bulkdensiteit_totaal_gemeten_average,Bulkdensiteit bodem totaal - gemeten gemiddelde,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
bulkdensiteit_totaal_gemeten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.bulkdensiteit_totaal_gemeten,collectie:parameter,bulkdensiteit_totaal_gemeten,Bulkdensiteit bodem totaal - gemeten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
c6h5cl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.c6h5cl,collectie:parameter,C6H5Cl,Chloorbenzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
c6h5oh,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.c6h5oh,collectie:parameter,C6H5OH,Fenolen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
c6h6,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.c6h6,collectie:parameter,C6H6,Benzeen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
c7h8,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.c7h8,collectie:parameter,C7H8,Tolueen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ca,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ca,collectie:parameter,Ca,Calcium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
caco3_gehalte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.caco3_gehalte,collectie:parameter,caco3_gehalte,Calciumcarbonaatgehalte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cadmium,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cadmium,collectie:parameter,cadmium,Cadmium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ca_na_koken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ca_na_koken,collectie:parameter,Ca_na_koken,Calcium na koken,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
capstone_a_dposa,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.capstone_a_dposa,collectie:parameter,Capstone_A_DPOSA,N-[3-(dimethyloxidoamino)propyl]-tridecafluoroctaansulfonamide (Capstone A (DPOSA)),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
capstone_b_cdpos,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.capstone_b_cdpos,collectie:parameter,Capstone_B_CDPOS,"N-(carboxymethyl)-N,N-dimethyl-3-((((perfluorhexyl)ethyl)sulfonyl)amino)-, hydroxide (Capstone B (CDPOS))",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
carba,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.carba,collectie:parameter,Carba,Carbamazepine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
carbamazepine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.carbamazepine,collectie:parameter,Carbamazepine,Carbamazepine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
carben,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.carben,collectie:parameter,Carben,Carbendazim,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
carbet,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.carbet,collectie:parameter,Carbet,Carbetamide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
carbof,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.carbof,collectie:parameter,Carbof,Carbofuran,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
carbophenothion,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.carbophenothion,collectie:parameter,carbophenothion,carbophenothion,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cbrcl3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cbrcl3,collectie:parameter,CBrCl3,Broomtrichloormethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cc14_extractie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cc14_extractie,collectie:parameter,CC14_extractie,CC14 extractie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ccl4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ccl4,collectie:parameter,CCl4,Koolstoftetrachloride,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cd,collectie:parameter,Cd,Cadmium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cec_totaal,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cec_totaal,collectie:parameter,cec_totaal,CEC totaal,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ch2br2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ch2br2,collectie:parameter,CH2Br2,"1,2-Dibroom-ethaan",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ch2clbr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ch2clbr,collectie:parameter,CH2ClBr,Broomchloormethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ch3br,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ch3br,collectie:parameter,CH3Br,Broommethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chazr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chazr,collectie:parameter,chazr,EZ-3-chlooracrylzuur,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chbr3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chbr3,collectie:parameter,CHBr3,Bromoform,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chcl2br,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chcl2br,collectie:parameter,CHCl2Br,Broomdichloormethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chclbr2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chclbr2,collectie:parameter,CHClBr2,Dibroomchloormethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
c_heptachloorepoxide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.c_heptachloorepoxide,collectie:parameter,c_heptachloorepoxide,c_heptachloorepoxide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chloorbromuron,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chloorbromuron,collectie:parameter,Chloorbromuron,Chloorbromuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chloorethaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chloorethaan,collectie:parameter,Chloorethaan,Chloorethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chlorantraniliprole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chlorantraniliprole,collectie:parameter,Chlorantraniliprole,Chlorantraniliprole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chlorfenvinfos_e,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chlorfenvinfos_e,collectie:parameter,chlorfenvinfos_E,chlorfenvinfos-E,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chlorfenvinfos_z,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chlorfenvinfos_z,collectie:parameter,chlorfenvinfos_Z,chlorfenvinfos-Z,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chloridaz,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chloridaz,collectie:parameter,Chloridaz,Chloridazon,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chlormequat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chlormequat,collectie:parameter,Chlormequat,Chlormequat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chloroform,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chloroform,collectie:parameter,chloroform,chloroform,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chloroxur,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chloroxur,collectie:parameter,Chloroxur,Chloroxuron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chlorpyrifos_ethyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chlorpyrifos_ethyl,collectie:parameter,chlorpyrifos_ethyl,chlorpyrifos-ethyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chlorpyrifos_methyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chlorpyrifos_methyl,collectie:parameter,chlorpyrifos_methyl,chlorpyrifos-methyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chlortol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chlortol,collectie:parameter,Chlortol,Chloortoluron,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chrys,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chrys,collectie:parameter,Chrys,Chryseen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
chryseen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.chryseen,collectie:parameter,chryseen,chryseen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cis_1_2_dichloorethaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cis_1_2_dichloorethaan,collectie:parameter,cis_1_2_dichloorethaan,"cis 1,2-dichloorethaan",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cis_chlor,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cis_chlor,collectie:parameter,cis_chlor,c_chlordaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clarid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clarid,collectie:parameter,Clarid,Claritromycine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
cl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.cl,collectie:parameter,Cl,Chloriden,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clindamycine,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clindamycine,collectie:parameter,Clindamycine,Clindamycine,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clo3,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clo3,collectie:parameter,ClO3,Chloraat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clo4_,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clo4_,collectie:parameter,ClO4_,Perchloraat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clomazone,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clomazone,collectie:parameter,Clomazone,Clomazone,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clopi,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clopi,collectie:parameter,Clopi,Clopidol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clopyralid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clopyralid,collectie:parameter,Clopyralid,Clopyralid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clostridia,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clostridia,collectie:parameter,Clostridia,Sulfiet reducerende clostridia,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clostr_per,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clostr_per,collectie:parameter,Clostr_per,Clostridia perfringens,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
clostr_sporen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.clostr_sporen,collectie:parameter,Clostr_Sporen,VOC1 4,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
